Bact,Time,log10_thresh,TP,FP,FN,TN,Sensitivity,Specificity,PPV,NPV,Prevalence,Accuracy,F1,Jaccard,MCC,Youden_J,Product,Test
AF 7,6 Hours,2.9,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,UHT Milk,Charm
AF 7,6 Hours,3,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,UHT Milk,Charm
AF 7,6 Hours,3.1,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,UHT Milk,Charm
AF 7,6 Hours,3.2,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,UHT Milk,Charm
AF 7,6 Hours,3.3,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,UHT Milk,Charm
AF 7,6 Hours,3.4,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,UHT Milk,Charm
AF 7,6 Hours,3.5,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,UHT Milk,Charm
AF 7,6 Hours,3.6,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,UHT Milk,Charm
AF 7,6 Hours,3.7,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,UHT Milk,Charm
AF 7,6 Hours,3.8,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,UHT Milk,Charm
AF 7,6 Hours,3.9,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,UHT Milk,Charm
AF 7,6 Hours,4,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,UHT Milk,Charm
AF 7,6 Hours,4.1000000000000005,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,UHT Milk,Charm
AF 7,6 Hours,4.2,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,UHT Milk,Charm
AF 7,6 Hours,4.3,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,UHT Milk,Charm
AF 7,6 Hours,4.4,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,UHT Milk,Charm
AF 7,6 Hours,4.5,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,UHT Milk,Charm
AF 7,6 Hours,4.6,3,0,2,1,0.6,1,1,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.7499999999999999,0.6,0.44721359549995793,0.6000000000000001,UHT Milk,Charm
AF 7,6 Hours,4.7,3,0,2,1,0.6,1,1,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.7499999999999999,0.6,0.44721359549995793,0.6000000000000001,UHT Milk,Charm
AF 7,6 Hours,4.8,3,0,2,1,0.6,1,1,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.7499999999999999,0.6,0.44721359549995793,0.6000000000000001,UHT Milk,Charm
AF 7,6 Hours,4.9,2,0,3,1,0.4,1,1,0.25,0.8333333333333334,0.5,0.5714285714285715,0.4,0.31622776601683794,0.3999999999999999,UHT Milk,Charm
AF 7,6 Hours,5,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,UHT Milk,Charm
AF 7,6 Hours,5.1000000000000005,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,UHT Milk,Charm
AF 7,6 Hours,5.2,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,UHT Milk,Charm
AF 7,6 Hours,5.3,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,UHT Milk,Charm
AF 7,6 Hours,5.4,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,UHT Milk,Charm
AF 7,6 Hours,5.5,0,0,5,1,0,1,NA,0.16666666666666666,0.8333333333333334,0.16666666666666666,NA,0,NA,0,UHT Milk,Charm
AF 7,12 Hours,0.3,5,1,0,0,1,0,0.8333333333333334,NA,0.8333333333333334,0.8333333333333334,0.9090909090909091,0.8333333333333334,NA,0,UHT Milk,Charm
AF 7,12 Hours,0.4,5,1,0,0,1,0,0.8333333333333334,NA,0.8333333333333334,0.8333333333333334,0.9090909090909091,0.8333333333333334,NA,0,UHT Milk,Charm
